,Unnamed: 0,Assists,BlockedShots,CornersWon,Crosses,DefenderCleanSheets,FantasyPoints,FantasyPointsDraftKings,FantasyPointsMondogoal,Fouled,Fouls,GameId,Games,GlobalGameId,GlobalOpponentId,GlobalTeamId,GoalkeeperCleanSheets,GoalkeeperGoalsAgainst,GoalkeeperSaves,GoalkeeperSingleGoalAgainst,GoalkeeperWins,Goals,Interceptions,LastManTackle,Minutes,Offsides,OpponentId,OpponentScore,OwnGoals,Passes,PassesCompleted,PenaltiesConceded,PenaltiesWon,PenaltyKickGoals,PenaltyKickMisses,PenaltyKickSaves,RedCards,RoundId,Score,Season,SeasonType,Shots,ShotsOnGoal,StatId,TacklesWon,TeamId,Touches,YellowCards,YellowRedCards,goal_against_label,GA_unique_label,goal_label
7455,41,1,2,6,20,0,86,86,22,14,10,11942,13,90011942,90000542,90000540,0,1,4,1,0,1,13,0,1115,4,542,1,0,534,417,0,0,0,0,0,0,145,1,2018,1,9,5,666540,16,540,749,1,0,1,1,1
7456,42,1,9,5,24,0,81,81,20,14,13,12926,14,90012926,90000611,90000662,0,4,3,0,0,1,6,0,1115,3,611,4,0,715,632,1,0,0,0,0,0,159,1,2018,1,20,6,666589,10,662,923,1,0,1,3,1
7457,43,3,2,3,10,0,135,135,14,13,15,12926,14,90012926,90000662,90000611,0,1,5,1,1,4,14,0,1114,3,662,1,0,475,379,0,1,1,0,0,0,159,4,2018,1,13,7,666590,18,611,692,2,1,1,1,3
7458,44,1,0,3,14,0,63,63,10,18,16,10097,14,90010097,90000922,90000924,0,1,5,1,0,1,16,0,1114,2,922,1,0,307,234,2,0,0,0,0,1,130,1,2017,1,5,1,666637,9,924,497,3,0,1,1,1
7459,45,0,3,6,24,0,69,69,18,15,18,10097,14,90010097,90000924,90000922,0,1,0,1,0,1,6,0,1115,1,924,1,0,561,465,0,2,1,1,0,0,130,1,2017,1,19,6,666638,13,922,741,1,0,1,1,1
7460,46,0,1,4,21,0,58,58,8,20,20,12548,14,90012548,90000616,90001169,0,2,3,0,0,0,9,0,1115,2,616,2,0,440,341,0,0,0,0,0,0,182,0,2018,1,12,7,666674,15,1169,644,6,0,1,2,0
7461,47,2,1,7,16,5,125,125,12,20,21,12548,14,90012548,90001169,90000616,1,0,7,0,1,2,9,0,1115,0,1169,0,0,410,308,0,0,0,0,0,0,182,2,2018,1,7,4,666675,13,616,621,4,0,0,0,2
7462,48,1,3,4,14,0,75,75,11,18,22,13371,14,90013371,90001171,90000650,0,1,2,1,0,1,15,0,1115,3,1171,1,0,260,125,0,0,0,0,0,0,187,1,2018,1,10,5,666712,20,650,555,4,0,1,1,1
7463,49,0,2,4,23,0,87,87,17,19,19,13371,14,90013371,90000650,90001171,0,1,4,1,0,1,10,0,1115,0,650,1,0,380,216,0,0,0,0,0,0,187,1,2018,1,13,3,666713,23,1171,669,2,0,1,1,1
7464,50,1,0,0,0,0,18,18,17,0,0,10594,14,90010594,90000680,90001166,0,0,0,0,0,1,0,0,1115,0,680,1,0,0,0,0,0,0,0,1,0,170,1,2018,1,0,0,666756,0,1166,0,2,0,0,0,1
7465,51,0,0,0,0,0,2,2,17,0,0,10594,14,90010594,90001166,90000680,0,0,0,0,0,1,0,0,1115,0,1166,1,0,0,0,0,0,0,1,0,0,170,1,2018,1,0,0,666757,0,680,0,2,0,0,0,1
7466,52,1,1,6,18,0,83,83,17,18,18,10907,14,90010907,90000597,90000894,0,2,2,0,0,1,15,0,1115,3,597,2,0,357,257,0,0,0,0,0,0,147,1,2018,1,15,7,666793,14,894,574,2,0,1,2,1
7467,53,2,4,3,7,0,94,94,16,15,19,10907,14,90010907,90000894,90000597,0,1,5,1,1,2,12,0,1115,2,894,1,0,482,382,0,0,0,0,0,0,147,2,2018,1,13,4,666794,11,597,710,2,0,1,1,2
7468,54,1,5,5,21,5,120,120,13,12,16,11573,14,90011573,90000523,90000518,1,0,3,0,1,1,13,0,1115,0,523,0,0,370,269,0,0,0,0,0,0,144,1,2018,1,18,9,666831,19,518,593,3,0,0,0,1
7469,55,0,1,9,34,0,78,78,19,15,12,11573,13,90011573,90000518,90000523,0,1,7,1,0,0,10,0,1115,1,518,1,0,593,479,0,0,0,0,0,0,144,0,2018,1,11,4,666832,11,523,830,2,0,1,1,0
7470,56,0,4,5,13,0,71,71,22,14,13,10387,13,90010387,90000917,90000772,0,1,4,1,0,0,15,0,1115,0,917,1,0,614,519,0,0,0,0,0,0,157,1,2018,1,7,1,666877,29,772,818,0,0,1,1,0
7471,57,0,4,7,23,0,72,72,13,12,16,10387,14,90010387,90000772,90000917,0,1,2,1,0,1,12,0,1115,3,772,1,1,385,297,0,0,0,0,0,0,157,1,2018,1,13,5,666878,16,917,600,3,0,1,1,1
7472,58,1,3,1,22,0,67,67,17,16,21,11941,14,90011941,90000537,90000544,0,3,1,0,0,1,23,0,1115,3,537,3,0,751,655,1,0,0,0,0,0,145,1,2018,1,12,2,666914,5,544,943,1,0,1,3,1
7473,59,2,2,2,14,0,111,111,22,22,16,11941,14,90011941,90000544,90000537,0,1,0,1,1,3,14,0,1115,2,544,1,0,471,362,0,2,1,0,0,0,145,3,2018,1,13,4,666915,12,537,648,1,0,1,1,3
7474,60,0,0,4,10,0,36,36,12,16,19,12550,14,90012550,90000622,90000995,0,1,2,1,0,0,14,0,1115,3,622,1,0,307,217,0,0,0,0,0,0,182,0,2018,1,5,3,666951,10,995,475,4,0,1,1,0
7475,61,1,7,11,22,4,117,117,13,20,19,12550,14,90012550,90000995,90000622,1,0,3,0,1,1,12,0,1115,4,995,0,0,622,534,0,0,0,0,0,0,182,1,2018,1,22,3,666952,14,622,817,4,0,0,0,1
7476,62,1,9,11,31,3,116,116,12,14,24,12933,14,90012933,90001124,90000673,1,0,5,0,1,1,13,0,1115,3,1124,0,0,595,519,0,0,0,0,0,0,159,1,2018,1,18,6,666998,11,673,826,2,0,0,0,1
7477,63,0,6,2,21,0,102,102,21,22,14,12933,14,90012933,90000673,90001124,0,1,6,1,0,0,33,0,1115,1,673,1,0,307,234,0,0,0,0,0,0,159,0,2018,1,16,5,666999,23,1124,548,2,0,1,1,0
7478,64,1,6,3,14,0,83,83,18,13,11,9776,14,90009776,90000696,90000711,0,1,4,1,0,1,13,0,1115,4,696,1,0,577,477,0,0,0,0,0,0,117,1,2017,1,22,4,667044,9,711,770,2,0,1,1,1
7479,65,1,2,5,16,0,71,71,12,11,16,9776,14,90009776,90000711,90000696,0,1,3,1,0,1,5,0,1115,5,711,1,0,429,329,0,0,0,0,0,0,117,1,2017,1,13,5,667045,16,696,614,3,0,1,1,1
7480,66,2,3,3,14,5,131,131,17,13,14,11315,14,90011315,90000890,90000885,1,0,2,0,1,2,19,0,1115,3,890,0,0,330,238,0,0,0,0,0,0,174,2,2018,1,12,4,667082,22,885,529,2,0,0,0,2
7481,67,0,4,7,19,0,58,58,18,12,14,11315,14,90011315,90000885,90000890,0,2,2,0,0,0,13,0,1115,2,885,2,0,536,433,0,0,0,0,0,0,174,0,2018,1,15,2,667083,15,890,729,1,0,1,2,0
7482,68,1,2,9,30,0,78,78,16,14,16,13368,14,90013368,90000654,90001053,0,2,3,0,0,1,9,0,1115,2,654,2,0,573,457,0,0,0,0,0,0,187,1,2018,1,12,4,667118,11,1053,776,2,0,1,2,1
7483,69,1,5,2,9,0,109,109,17,15,14,13368,14,90013368,90001053,90000654,0,1,3,1,1,2,21,0,1061,1,1053,1,0,238,143,0,0,0,0,0,0,187,2,2018,1,15,5,667119,25,654,484,1,1,1,1,2
7484,70,1,4,3,24,0,68,68,22,10,10,12551,14,90012551,90000630,90000625,0,3,4,0,0,1,9,0,1115,1,630,3,0,553,475,0,0,0,0,0,0,182,1,2018,1,9,3,667157,7,625,715,0,0,1,3,1
7485,71,2,2,4,16,0,107,107,15,10,10,12551,14,90012551,90000625,90000630,0,1,2,1,1,3,13,0,1115,2,625,1,0,512,439,0,0,0,0,0,0,182,3,2018,1,15,7,667158,9,630,696,3,0,1,1,3
7486,72,2,5,9,24,3,137,137,16,10,18,12931,14,90012931,90000665,90000672,1,0,2,0,1,3,13,0,1115,2,665,0,0,794,705,0,0,0,0,0,0,159,3,2018,1,19,7,667205,12,672,990,1,0,0,0,3
7487,73,0,0,5,12,0,40,40,14,18,11,12931,14,90012931,90000672,90000665,0,3,4,0,0,0,7,0,1115,4,672,3,0,436,340,0,0,0,0,0,0,159,0,2018,1,5,2,667206,13,665,634,5,0,1,3,0
7488,74,0,2,5,31,0,62,62,6,9,19,10091,14,90010091,90000932,90000934,0,2,7,0,0,0,14,0,1115,3,932,2,0,515,436,0,0,0,0,0,0,130,0,2017,1,15,4,667253,9,934,710,5,0,1,2,0
7489,75,1,1,6,27,4,139,139,19,18,10,10091,14,90010091,90000934,90000932,1,0,4,0,1,2,23,0,1115,3,934,0,0,405,333,0,0,0,0,0,0,130,2,2017,1,15,10,667254,10,932,644,3,0,0,0,2
7490,76,3,4,3,18,0,131,131,22,20,15,10909,13,90010909,90000822,90000905,0,1,3,1,1,3,19,1,1115,0,822,1,0,314,222,0,1,0,1,0,0,147,3,2018,1,19,4,667291,15,905,563,1,0,1,1,3
7491,77,1,2,5,20,0,59,59,6,14,20,10909,14,90010909,90000905,90000822,0,3,1,0,0,1,13,0,1115,2,905,3,0,599,506,1,0,0,0,0,0,147,1,2018,1,11,4,667292,13,822,846,6,0,1,3,1
7492,78,1,4,3,5,4,94,94,10,12,13,10096,14,90010096,90000936,90001076,1,0,3,0,1,1,16,0,1115,2,936,0,0,214,140,0,0,0,0,0,0,130,1,2017,1,11,4,667339,19,1076,409,5,0,0,0,1
7493,79,0,7,7,46,0,83,83,12,12,13,10096,14,90010096,90001076,90000936,0,1,2,1,0,0,12,0,1115,2,1076,1,0,573,500,0,0,0,0,0,0,130,0,2017,1,23,3,667340,14,936,785,4,0,1,1,0
7494,80,0,1,3,11,0,54,54,7,9,12,10098,14,90010098,90000927,90000929,0,2,2,0,0,2,14,0,1096,2,927,2,0,411,315,0,1,1,0,0,1,130,2,2017,1,9,4,667382,7,929,612,3,0,1,2,2
7495,81,2,5,6,44,0,118,118,21,12,10,10098,14,90010098,90000929,90000927,0,2,2,0,0,2,9,0,1115,3,929,2,0,470,377,1,0,0,0,0,0,130,2,2017,1,21,5,667383,12,927,671,1,0,1,2,2
7496,82,0,0,4,13,3,74,74,18,20,14,13365,14,90013365,90000645,90000646,1,0,2,0,0,0,21,0,1061,6,645,0,0,273,170,0,0,0,0,0,1,187,0,2018,1,4,0,667419,19,646,521,0,0,0,0,0
7497,83,0,3,7,40,4,98,98,12,15,22,13365,14,90013365,90000646,90000645,1,0,0,0,0,0,16,0,1115,0,646,0,0,618,509,0,0,0,0,0,0,187,0,2018,1,12,2,667420,25,645,857,3,0,0,0,0
7498,84,0,4,5,21,0,65,65,20,14,13,9771,14,90009771,90001070,90000698,0,3,9,0,0,0,11,0,1115,2,1070,3,0,482,380,1,0,0,0,0,0,117,0,2017,1,11,2,667457,12,698,671,1,0,1,3,0
7499,85,3,2,4,11,3,148,148,18,11,14,9771,14,90009771,90000698,90001070,1,0,2,0,1,3,12,0,1115,4,698,0,0,574,463,0,1,0,0,0,0,117,3,2017,1,21,13,667458,16,1070,775,1,0,0,0,3
7500,86,1,3,2,19,0,82,82,20,24,19,13363,14,90013363,90000644,90000635,0,3,4,0,0,1,11,0,1115,2,644,3,0,298,188,1,0,0,0,0,0,187,1,2018,1,11,1,667498,18,635,513,2,0,1,3,1
7501,87,2,1,7,21,0,118,118,13,18,27,13363,14,90013363,90000635,90000644,0,1,0,1,1,3,11,0,1115,2,635,1,0,584,494,0,1,1,0,0,0,187,3,2018,1,18,6,667499,20,644,818,2,0,1,1,3
7502,88,0,6,16,40,0,72,72,18,10,18,10092,14,90010092,90000920,90000925,0,2,3,0,0,0,19,0,1115,4,920,2,0,490,422,0,0,0,0,0,0,130,0,2017,1,18,2,667546,9,925,749,0,0,1,2,0
7503,89,1,4,5,19,2,130,130,25,18,11,10092,14,90010092,90000925,90000920,1,0,2,0,1,2,13,0,1115,1,925,0,0,375,279,0,0,0,0,0,0,130,2,2017,1,18,5,667547,21,920,610,0,0,0,0,2
7504,90,1,5,3,12,0,96,96,18,16,20,10099,14,90010099,90000923,90000926,0,1,5,1,1,2,9,0,1115,3,923,1,0,409,332,0,0,0,0,0,0,130,2,2017,1,14,7,667593,11,926,624,1,0,1,1,2
7505,91,1,7,11,41,0,109,109,16,14,16,10099,14,90010099,90000926,90000923,0,2,5,0,0,1,10,0,1115,3,926,2,0,474,394,0,0,0,0,0,0,130,1,2017,1,16,6,667594,21,923,715,2,0,1,2,1
7506,92,0,4,11,32,4,97,97,21,16,14,11316,13,90011316,90000884,90000887,1,0,11,0,0,0,9,0,1115,1,884,0,0,359,270,0,0,0,0,0,0,174,0,2018,1,7,2,667633,9,887,588,1,0,0,0,0
7507,93,0,5,5,28,4,100,100,13,13,19,11316,13,90011316,90000887,90000884,1,0,2,0,0,0,11,0,1114,3,887,0,0,412,328,0,0,0,0,0,1,174,0,2018,1,27,11,667634,11,884,626,0,0,0,0,0
7508,94,1,2,4,11,3,97,97,16,22,21,13369,14,90013369,90000641,90000637,1,0,2,0,1,1,11,0,1115,2,641,0,0,548,446,0,0,0,0,0,0,187,1,2018,1,9,4,667670,19,637,768,3,0,0,0,1
7509,95,0,3,1,5,0,62,62,16,22,21,13369,14,90013369,90000637,90000641,0,1,3,1,0,0,21,0,1115,0,637,1,0,406,296,0,0,0,0,0,0,187,0,2018,1,10,2,667671,23,641,617,3,0,1,1,0
7510,0,0,7,5,27,3,100,100,20,19,14,11308,14,90011308,90000889,90000886,1,0,1,0,0,0,23,0,1115,0,889,0,0,498,418,0,0,0,0,0,0,174,0,2018,1,15,1,658682,24,886,720,2,0,0,0,0
7511,1,0,1,2,16,5,76,76,15,13,18,11308,14,90011308,90000886,90000889,1,0,1,0,0,0,18,0,1115,2,886,0,0,389,289,0,0,0,0,0,0,174,0,2018,1,7,1,658683,20,889,593,2,0,0,0,0
7512,2,0,7,7,20,0,104,104,21,20,16,13370,14,90013370,90000655,90000640,0,1,5,1,0,1,19,0,1115,6,655,1,0,339,217,0,0,0,0,0,0,187,1,2018,1,25,7,658721,15,640,652,1,0,1,1,1
7513,3,1,3,9,42,0,117,117,16,14,21,13370,14,90013370,90000640,90000655,0,1,6,1,0,1,16,0,1115,3,640,1,0,315,189,0,0,0,0,0,0,187,1,2018,1,14,6,658722,23,655,593,1,0,1,1,1
7514,4,1,2,3,9,0,67,67,11,10,18,12543,14,90012543,90000605,90000619,0,1,10,1,0,1,16,1,1115,1,605,1,0,311,222,0,0,0,0,0,0,182,1,2018,1,5,2,658821,12,619,502,3,0,1,1,1
7515,5,0,1,14,41,0,93,93,14,15,10,12543,14,90012543,90000619,90000605,0,1,1,1,0,1,11,0,1113,3,619,1,0,666,582,0,0,0,0,0,1,182,1,2018,1,20,11,658822,10,605,871,2,0,1,1,1
7516,6,2,2,7,15,0,94,94,18,7,15,10390,14,90010390,90001123,90000908,0,2,7,0,0,2,5,0,1115,5,1123,2,0,329,219,0,0,0,0,0,0,157,2,2018,1,9,7,658865,15,908,504,0,0,1,2,2
7517,7,1,4,4,48,0,129,129,23,14,7,10390,14,90010390,90000908,90001123,0,2,3,0,0,2,16,0,1115,0,908,2,0,431,338,0,0,0,0,0,0,157,2,2018,1,25,10,658866,7,1123,653,1,0,1,2,2
7518,8,0,2,3,10,0,44,44,11,11,10,11572,14,90011572,90000516,90000515,0,5,6,0,0,0,20,0,1054,3,516,5,0,417,322,0,0,0,0,0,1,144,0,2018,1,7,3,661755,13,515,602,2,0,1,3,0
7519,9,5,0,9,20,5,175,175,17,10,11,11572,14,90011572,90000515,90000516,0,0,3,0,0,5,13,0,1115,5,515,0,0,825,747,0,0,0,0,0,0,144,5,2018,1,14,11,661756,12,516,1004,2,0,0,0,3
7520,10,2,1,4,11,0,68,68,14,18,20,10386,13,90010386,90000913,90000989,0,2,0,0,0,2,12,0,1115,3,913,2,0,371,262,1,0,0,0,0,0,157,2,2018,1,10,4,662319,4,989,553,3,0,1,2,2
7521,11,1,3,3,25,0,94,94,22,19,18,10386,14,90010386,90000989,90000913,0,2,2,0,0,2,15,0,1115,1,989,2,0,475,380,0,1,1,0,0,0,157,2,2018,1,13,2,662320,12,913,652,0,0,1,2,2
7522,12,1,0,5,19,5,126,126,17,19,19,11943,14,90011943,90000531,90000533,1,0,3,0,1,1,18,0,1115,3,531,0,0,262,163,0,0,0,0,0,0,145,1,2018,1,13,6,662356,23,533,498,2,0,0,0,1
7523,13,0,3,14,37,0,83,83,14,16,19,11943,14,90011943,90000533,90000531,0,1,5,1,0,0,15,0,1115,4,533,1,0,630,529,0,0,0,0,0,0,145,0,2018,1,16,3,662357,15,531,864,3,0,1,1,0
7524,14,0,13,7,38,3,103,103,21,11,12,11944,14,90011944,90000965,90000532,1,0,2,0,0,0,5,0,1115,1,965,0,0,979,890,0,0,0,0,0,0,145,0,2018,1,30,3,662392,12,532,1190,0,0,0,0,0
7525,15,0,1,1,5,4,65,65,14,11,12,11944,14,90011944,90000532,90000965,1,0,3,0,0,0,14,0,1043,1,532,0,0,209,109,0,0,0,0,0,1,145,0,2018,1,5,2,662393,18,965,400,0,0,0,0,0
7526,16,0,0,1,14,0,61,61,16,15,22,11945,14,90011945,90000545,90000539,0,1,4,1,0,1,12,0,1115,2,545,1,0,471,343,0,0,0,0,0,0,145,1,2018,1,7,2,662430,13,539,673,1,0,1,1,1
7527,17,0,6,3,19,0,95,95,25,21,14,11945,13,90011945,90000539,90000545,0,1,1,1,0,1,25,0,1115,1,539,1,0,485,366,0,0,0,0,0,0,145,1,2018,1,19,6,662431,16,545,711,0,0,1,1,1
7528,18,1,3,3,18,0,81,81,17,18,18,11946,14,90011946,90000528,90000530,0,3,2,0,0,1,18,0,1115,2,528,3,0,608,481,0,0,0,0,0,0,145,1,2018,1,14,2,662468,20,530,834,2,0,1,3,1
7529,19,3,3,1,11,0,128,128,16,15,18,11946,14,90011946,90000530,90000528,0,1,1,1,1,3,28,1,1115,0,530,1,0,341,227,0,0,0,0,0,0,145,3,2018,1,15,5,662469,21,528,573,2,0,1,1,3
7530,20,0,6,10,33,0,71,71,22,15,14,11948,13,90011948,90000534,90000529,0,3,1,0,0,0,19,1,1115,1,534,3,0,605,489,1,0,0,0,0,0,145,0,2018,1,14,3,662506,14,529,863,0,0,1,3,0
7531,21,1,0,6,20,4,143,143,21,15,16,11948,14,90011948,90000529,90000534,1,0,3,0,1,3,20,0,1115,0,529,0,0,295,174,0,1,1,0,0,0,145,3,2018,1,11,4,662507,22,534,541,0,0,0,0,3
7532,22,0,0,3,22,0,59,59,21,13,11,11574,14,90011574,90000509,90000508,0,3,6,0,0,0,21,0,1115,0,509,3,0,451,328,0,0,0,0,0,0,144,0,2018,1,7,2,662546,9,508,661,1,0,1,3,0
7533,23,3,4,11,13,5,153,153,19,10,15,11574,14,90011574,90000508,90000509,1,0,2,0,1,3,20,0,1105,4,508,0,0,657,522,0,0,0,0,0,0,144,3,2018,1,19,10,662547,14,509,856,0,0,0,0,3
7534,24,2,3,3,20,5,138,138,18,15,18,11576,14,90011576,90000513,90000524,1,0,1,0,1,3,12,0,1115,3,513,0,0,517,417,0,0,0,0,0,0,144,3,2018,1,16,6,662584,10,524,739,1,0,0,0,3
7535,25,0,6,9,29,0,56,56,14,13,15,11576,14,90011576,90000524,90000513,0,3,3,0,0,0,16,0,1115,4,524,3,0,520,422,0,0,0,0,0,0,144,0,2018,1,13,1,662585,11,513,731,3,0,1,3,0
7536,26,2,5,10,22,0,115,115,23,11,9,11577,14,90011577,90000514,90000511,0,1,1,1,1,2,12,0,1115,3,514,1,0,584,490,1,0,0,0,0,0,144,2,2018,1,18,6,662622,19,511,805,0,0,1,1,2
7537,27,0,3,2,23,0,70,70,18,9,12,11577,14,90011577,90000511,90000514,0,2,4,0,0,1,12,0,1115,1,511,2,0,387,290,0,1,1,0,0,0,144,1,2018,1,9,2,662623,18,514,608,1,0,1,2,1
7538,28,2,4,4,9,3,112,112,20,10,13,11580,14,90011580,90000520,90000525,1,0,1,0,1,2,22,0,1115,1,520,0,0,433,311,0,0,0,0,0,0,144,2,2018,1,13,3,662660,14,525,670,0,0,0,0,2
7539,29,0,5,7,25,0,53,53,24,12,9,11580,14,90011580,90000525,90000520,0,2,1,0,0,0,14,1,1115,2,525,2,0,474,342,0,0,0,0,0,0,144,0,2018,1,10,1,662661,10,520,714,0,0,1,2,0
7540,30,1,3,6,42,0,84,84,24,9,4,11581,14,90011581,90001116,90000526,0,3,3,0,0,1,12,0,1115,1,1116,3,0,512,418,0,0,0,0,0,0,144,1,2018,1,13,3,662698,4,526,722,0,0,1,3,1
7541,31,3,3,2,15,0,113,113,15,4,10,11581,13,90011581,90000526,90001116,0,1,2,1,1,3,22,0,1115,1,526,1,0,500,401,0,0,0,0,0,0,144,3,2018,1,13,6,662699,12,1116,705,2,0,1,1,3
7542,32,0,3,3,18,4,91,91,22,16,15,12545,14,90012545,90000614,90000554,1,0,0,0,0,0,15,0,1115,0,614,0,0,554,455,0,0,0,0,0,0,182,0,2018,1,14,5,662736,21,554,794,0,0,0,0,0
7543,33,0,6,4,23,3,89,89,18,15,18,12545,14,90012545,90000554,90000614,1,0,4,0,0,0,19,0,1115,0,554,0,0,513,421,0,0,0,0,0,0,182,0,2018,1,12,0,662737,20,614,766,1,0,0,0,0
7544,34,0,4,12,34,0,70,70,20,21,15,10910,14,90010910,90000901,90000549,0,4,1,0,0,0,19,0,1115,2,901,4,0,518,438,1,0,0,0,0,0,147,0,2018,1,12,1,662774,18,549,723,2,0,1,3,0
7545,35,3,1,2,7,2,132,132,14,15,22,10910,14,90010910,90000549,90000901,1,0,1,0,1,4,7,0,1115,2,549,0,0,454,374,0,1,1,0,0,0,147,4,2018,1,10,5,662775,20,901,661,2,0,0,0,3
7546,36,0,4,6,24,0,73,73,25,19,7,12924,14,90012924,90000588,90000661,0,3,2,0,0,0,27,0,1115,1,588,3,1,430,361,0,0,0,0,0,0,159,0,2018,1,16,2,662819,11,661,632,1,0,1,3,0
7547,37,2,5,11,18,3,112,112,12,6,16,12924,14,90012924,90000661,90000588,1,0,2,0,1,2,12,0,1115,5,661,0,0,624,548,0,0,0,0,0,0,159,3,2018,1,16,4,662820,14,588,809,2,0,0,0,2
7548,38,0,2,2,9,0,52,52,19,15,16,10383,14,90010383,90000914,90000779,0,1,1,1,0,0,23,0,1115,1,914,1,0,470,328,0,0,0,0,0,0,157,0,2018,1,7,2,662861,18,779,635,1,0,1,1,0
7549,39,1,0,3,11,4,85,85,15,16,13,10383,13,90010383,90000779,90000914,1,0,1,0,1,1,16,0,1115,2,779,0,0,525,383,0,0,0,0,0,0,157,1,2018,1,9,2,662862,9,914,722,4,0,0,0,1
7550,40,1,5,12,34,0,104,104,21,10,12,11575,14,90011575,90000521,90000517,0,2,3,0,0,2,7,0,1115,4,521,2,0,633,554,0,0,0,0,0,0,144,2,2018,1,20,9,662899,9,517,843,0,0,1,2,2
7551,41,2,1,5,16,0,102,102,22,11,11,11575,13,90011575,90000517,90000521,0,2,7,0,0,2,7,1,1115,1,517,2,0,373,285,0,0,0,0,0,0,144,2,2018,1,11,5,662900,15,521,566,0,0,1,2,2
7552,42,0,9,4,48,0,101,101,23,16,10,11947,14,90011947,90000543,90000535,0,2,1,0,0,0,16,0,1115,3,543,2,0,735,649,0,0,0,0,0,0,145,0,2018,1,25,6,662937,15,535,969,1,0,1,2,0
7553,43,2,1,2,2,3,105,105,12,10,16,11947,14,90011947,90000535,90000543,1,0,6,0,1,2,19,0,1115,2,535,0,0,304,189,0,0,0,0,0,0,145,2,2018,1,6,3,662938,16,543,498,3,0,0,0,2
7554,44,0,3,5,23,0,54,54,16,13,20,12547,14,90012547,90000606,90000628,0,3,3,0,0,0,21,0,1115,2,606,3,0,391,262,0,0,0,0,0,0,182,0,2018,1,7,2,662972,14,628,602,1,0,1,3,0
7555,45,3,2,6,19,4,144,144,20,16,15,12547,14,90012547,90000628,90000606,1,0,1,0,1,3,10,0,1115,4,628,0,0,593,472,0,0,0,0,0,0,182,3,2018,1,13,6,662973,15,606,810,1,0,0,0,3
7556,46,1,0,0,0,0,33,33,20,0,0,10586,14,90010586,90000693,90000678,0,0,0,0,1,2,0,0,1115,0,693,1,0,0,0,0,0,1,0,0,0,170,2,2018,1,0,0,663018,0,678,0,1,0,0,0,2
7557,47,1,0,0,0,0,16,16,20,0,0,10586,14,90010586,90000678,90000693,0,0,0,0,0,1,0,0,1115,0,678,2,0,0,0,0,0,0,0,0,0,170,1,2018,1,0,0,663019,0,693,0,1,0,0,0,1
7558,48,3,0,0,0,0,67,67,17,0,0,10588,13,90010588,90000684,90000683,0,0,0,0,1,4,0,0,1115,0,684,2,0,0,0,0,0,0,0,0,0,170,4,2018,1,0,0,663061,0,683,0,2,0,0,0,3
7559,49,0,0,0,0,0,17,17,15,0,0,10588,14,90010588,90000683,90000684,0,0,0,0,0,2,0,0,1115,0,683,4,0,0,0,0,0,1,0,0,0,170,2,2018,1,0,0,663062,0,684,0,3,0,0,0,2
7560,50,0,2,9,21,0,65,65,20,19,14,13364,14,90013364,90000636,90000647,0,1,1,1,0,0,15,0,1115,2,636,1,0,356,222,0,0,0,0,0,0,187,0,2018,1,11,3,663098,18,647,596,2,0,1,1,0
7561,51,1,3,5,27,2,100,100,9,13,21,13364,14,90013364,90000647,90000636,1,0,3,0,1,1,29,0,1115,5,647,0,0,436,330,0,0,0,0,0,0,187,1,2018,1,7,2,663099,16,636,688,4,0,0,0,1
7562,52,1,2,3,10,0,65,65,18,21,20,10912,14,90010912,90000903,90000939,0,2,2,0,0,1,11,0,1115,2,903,2,1,465,360,1,0,0,0,0,0,147,1,2018,1,10,4,663135,11,939,697,2,0,1,2,1
7563,53,0,3,9,33,0,85,85,11,18,22,10912,13,90010912,90000939,90000903,0,1,3,1,1,1,12,0,1102,3,939,1,0,491,379,0,1,1,0,0,1,147,2,2018,1,13,3,663136,13,903,705,1,0,1,1,1
7564,54,1,2,0,12,5,109,109,18,22,15,10914,14,90010914,90001119,90001118,1,0,3,0,1,1,15,0,1115,0,1119,0,0,384,255,0,0,0,0,0,0,147,1,2018,1,9,3,663172,16,1118,604,3,0,0,0,1
7565,55,0,2,6,29,0,54,54,9,12,24,10914,14,90010914,90001118,90001119,0,1,2,1,0,0,12,0,1101,1,1118,1,0,522,420,0,0,0,0,0,0,147,0,2018,1,11,3,663173,14,1119,788,2,1,1,1,0
7566,56,0,2,4,12,4,84,84,14,7,14,10905,14,90010905,90000900,90000897,1,0,3,0,1,1,11,0,1115,1,900,0,0,380,261,0,0,0,0,0,0,147,1,2018,1,13,4,663209,11,897,602,2,0,0,0,1
7567,57,0,3,9,53,0,84,84,17,13,7,10905,14,90010905,90000897,90000900,0,1,3,1,0,0,14,0,1107,1,897,1,0,557,462,0,0,0,0,0,1,147,0,2018,1,12,3,663210,12,900,813,1,0,1,1,0
7568,58,0,1,1,15,5,66,66,15,13,14,10911,14,90010911,90000895,90000906,1,0,3,0,0,0,10,0,1115,1,895,0,0,533,431,0,0,0,0,0,0,147,0,2018,1,7,0,663247,11,906,737,3,0,0,0,0
7569,59,0,2,4,24,5,76,76,17,14,14,10911,14,90010911,90000906,90000895,1,0,0,0,0,0,7,0,1115,6,906,0,0,457,356,0,0,0,0,0,0,147,0,2018,1,12,4,663248,10,895,644,2,0,0,0,0
7570,60,0,3,7,20,0,39,39,7,12,20,12544,14,90012544,90000559,90000624,0,5,4,0,0,0,9,0,1115,1,559,5,0,232,151,0,0,0,0,0,0,182,0,2018,1,10,1,663295,16,624,412,5,0,1,3,0
