,Unnamed: 0,index,Assists,BlockedShots,CornersWon,Crosses,DefenderCleanSheets,FantasyPoints,FantasyPointsMondogoal,Fouled,Fouls,GameId,Games,GlobalGameId,GlobalOpponentId,GlobalTeamId,GoalkeeperCleanSheets,GoalkeeperGoalsAgainst,GoalkeeperSaves,GoalkeeperSingleGoalAgainst,GoalkeeperWins,Goals,Interceptions,LastManTackle,Minutes,Offsides,OpponentId,OpponentScore,OwnGoals,Passes,PassesCompleted,PenaltiesConceded,PenaltiesWon,PenaltyKickGoals,PenaltyKickMisses,PenaltyKickSaves,RedCards,RoundId,Score,Season,SeasonType,Shots,ShotsOnGoal,StatId,TacklesWon,TeamId,Touches,YellowCards,YellowRedCards,goal_against_label,GA_unique_label,goal_label
245,245,5,1,9,7,28,0,102,21,15,13,949,18,90000949,90000524,90000516,0,2,1,0,0,1,20,0,1115,4,524,0,0,527,417,0,0,0,0,0,0,1,1,2016,1,21,4,33657,22,516,0,1,0,1,2,1
246,246,0,0,5,9,24,0,69,10,6,16,940,18,90000940,90000522,90000517,0,0,3,0,0,1,15,0,1115,6,522,0,1,564,463,0,0,0,0,0,0,1,2,2016,1,13,6,32737,15,517,0,3,0,0,0,1
247,247,1,1,6,6,19,0,114,22,16,7,940,18,90000940,90000517,90000522,0,1,5,1,1,1,24,0,1115,2,517,0,0,282,178,0,0,0,0,0,0,1,2,2016,1,23,5,32738,15,522,0,2,0,1,1,1
248,248,2,1,5,4,20,4,104,13,10,13,941,18,90000941,90000523,90000520,1,0,2,0,1,1,19,0,1115,2,523,0,0,451,341,0,0,0,0,0,0,1,0,2016,1,15,5,32767,12,520,0,3,0,0,0,1
249,249,3,0,3,5,33,0,83,23,13,11,941,18,90000941,90000520,90000523,0,1,4,1,0,0,23,0,1115,0,520,0,0,525,414,0,0,0,0,0,0,1,0,2016,1,14,2,32768,14,523,0,0,0,1,1,0
250,250,4,1,1,1,7,4,90,12,11,13,942,18,90000942,90000513,90000526,1,0,5,0,1,1,18,0,1115,2,513,0,0,242,138,0,0,0,0,0,0,1,0,2016,1,5,1,32797,16,526,0,4,0,0,0,1
251,251,5,0,16,15,63,0,116,20,12,11,942,18,90000942,90000526,90000513,0,1,0,1,0,0,13,0,1115,1,526,0,0,725,627,0,0,0,0,0,0,1,0,2016,1,37,6,32798,15,513,0,1,0,1,1,0
252,252,6,2,0,3,23,0,106,20,18,12,943,18,90000943,90000519,90000527,0,2,1,0,0,2,25,0,1115,9,519,0,0,451,330,0,0,0,0,0,0,1,2,2016,1,12,6,32827,14,527,0,2,0,1,2,2
253,253,7,1,3,3,20,0,90,15,12,18,943,18,90000943,90000527,90000519,0,2,4,0,0,2,11,0,1115,3,527,0,0,423,272,0,0,0,0,0,0,1,2,2016,1,14,3,32828,18,519,0,2,0,1,2,2
254,254,8,0,4,3,15,0,109,21,18,15,944,18,90000944,90000512,90000525,0,1,4,1,1,2,27,0,1115,0,512,0,0,387,255,0,0,1,0,0,0,1,1,2016,1,11,4,32855,24,525,0,1,0,1,1,2
255,255,9,1,2,9,37,0,93,13,12,18,944,17,90000944,90000525,90000512,0,2,2,0,0,1,20,0,1115,6,525,0,0,432,314,0,0,0,0,0,1,1,1,2016,1,16,5,32856,14,512,0,0,0,1,2,1
256,256,10,2,1,2,16,0,109,11,6,20,945,17,90000945,90000508,90000521,0,1,1,1,1,3,28,0,1115,2,508,0,0,326,249,0,0,0,0,0,0,1,1,2016,1,12,6,32885,16,521,0,2,0,1,1,3
257,257,11,1,5,10,31,0,86,19,20,7,945,18,90000945,90000521,90000508,0,3,3,0,0,1,12,0,1115,1,521,0,0,619,530,0,0,0,0,0,0,1,1,2016,1,12,2,32886,14,508,0,4,0,1,3,1
258,258,12,1,5,5,22,0,68,15,12,18,946,18,90000946,90000511,90000518,0,5,2,0,0,1,25,0,1115,0,511,0,0,509,413,0,0,0,0,0,0,1,5,2016,1,11,3,32915,12,518,0,2,0,1,3,1
259,259,13,4,3,9,15,0,161,25,18,12,946,18,90000946,90000518,90000511,0,1,2,1,1,5,13,0,1115,2,518,0,0,625,524,0,0,0,0,0,0,1,5,2016,1,15,7,32916,15,511,0,0,0,1,1,3
260,260,0,2,3,3,11,4,129,18,5,9,938,18,90000938,90000508,90000509,1,0,4,0,1,2,29,0,1115,6,508,0,0,548,442,0,0,0,0,0,0,1,0,2016,1,11,5,31671,20,509,0,1,0,0,0,2
261,261,1,0,6,7,30,0,88,23,9,6,938,18,90000938,90000509,90000508,0,2,3,0,0,0,21,0,1115,3,509,0,0,546,440,0,0,0,0,0,0,1,0,2016,1,19,4,31672,23,508,0,0,0,1,2,0
262,262,2,1,4,12,29,0,93,13,6,10,939,18,90000939,90000511,90000517,0,1,4,1,0,1,14,0,1115,1,511,0,0,490,394,0,0,0,0,0,0,1,1,2016,1,19,7,31701,15,517,0,3,0,1,1,1
263,263,3,0,5,11,36,0,101,23,9,6,939,18,90000939,90000517,90000511,0,1,6,1,0,1,9,0,1115,1,517,0,0,465,367,0,0,0,0,0,0,1,1,2016,1,18,5,31702,18,511,0,0,0,1,1,1
264,264,0,3,2,4,18,0,138,14,10,16,930,18,90000930,90000516,90000514,0,0,3,1,1,3,21,0,1115,1,516,0,0,333,214,0,0,0,0,0,0,1,1,2016,1,15,7,30812,28,514,0,2,0,0,0,3
265,265,1,1,6,12,38,0,111,20,15,10,930,18,90000930,90000514,90000516,0,3,4,0,0,1,23,0,1115,1,514,0,0,636,542,0,0,0,0,0,0,1,1,2016,1,24,4,30813,13,516,0,2,0,1,3,1
266,266,2,0,3,12,32,0,66,17,11,12,931,18,90000931,90000510,90000519,0,2,1,0,0,0,9,0,1115,5,510,0,0,450,333,0,0,0,0,0,0,1,2,2016,1,14,5,30840,18,519,0,2,0,1,2,0
267,267,3,2,3,2,21,4,131,22,12,11,931,18,90000931,90000519,90000510,1,0,3,0,1,2,23,0,1115,1,519,0,0,435,322,0,0,0,0,0,0,1,2,2016,1,12,3,30841,13,510,0,0,0,0,0,2
268,268,4,2,0,2,7,0,61,15,4,13,932,17,90000932,90000515,90000522,0,2,3,0,0,1,18,0,1088,2,515,0,0,305,190,0,0,0,0,0,0,1,2,2016,1,5,1,30869,16,522,0,1,0,1,2,1
269,269,5,2,4,7,29,0,112,24,12,4,932,18,90000932,90000522,90000515,0,2,0,0,0,2,14,0,1115,3,522,0,0,779,649,0,0,0,0,0,0,1,2,2016,1,18,5,30870,19,515,0,1,0,1,2,2
270,270,6,1,3,4,23,0,86,16,11,13,933,17,90000933,90000523,90000512,0,1,2,1,0,1,29,0,1095,0,523,0,0,374,268,0,0,0,0,0,0,1,1,2016,1,12,2,30898,18,512,0,2,0,1,1,1
271,271,7,0,7,10,40,0,104,21,14,12,933,18,90000933,90000512,90000523,0,1,1,1,0,1,21,0,1115,1,512,0,0,524,420,0,0,0,0,0,0,1,1,2016,1,20,3,30899,21,523,0,1,0,1,1,1
272,272,8,0,4,4,15,0,67,13,11,14,934,18,90000934,90000518,90000526,0,1,6,1,0,0,33,1,1115,2,518,0,0,257,155,0,0,0,0,0,0,1,1,2016,1,7,0,30927,20,526,0,3,0,1,1,0
273,273,9,1,7,9,32,3,125,22,13,13,934,18,90000934,90000526,90000518,1,0,0,0,1,1,22,0,1115,1,526,0,0,570,477,0,0,0,0,0,0,1,1,2016,1,22,9,30928,12,518,0,0,0,0,0,1
274,274,10,2,5,4,15,3,145,23,11,9,935,18,90000935,90000521,90000513,1,0,3,0,1,3,15,0,1115,1,521,0,0,367,269,0,0,1,0,0,0,1,0,2016,1,15,6,30956,21,513,0,0,0,0,0,3
275,275,11,0,3,6,30,0,59,17,7,11,935,17,90000935,90000513,90000521,0,3,3,0,0,0,15,0,1084,1,513,0,0,677,580,0,0,0,0,0,0,1,0,2016,1,12,3,30957,12,521,0,1,0,1,3,0
276,276,12,0,1,1,10,0,66,21,12,10,936,18,90000936,90000524,90000525,0,1,9,1,0,0,30,0,1115,3,524,0,0,334,215,0,0,0,0,0,0,1,1,2016,1,3,0,30986,19,525,0,1,0,1,1,0
277,277,13,1,9,16,44,4,144,20,10,13,936,18,90000936,90000525,90000524,1,0,0,0,1,1,24,0,1115,2,525,0,0,625,511,0,0,0,0,0,0,1,1,2016,1,28,9,30987,15,524,0,0,0,0,0,1
278,278,14,0,11,5,37,0,85,21,19,11,937,18,90000937,90000520,90000527,0,1,1,1,0,0,9,0,1115,3,520,0,0,566,497,0,0,0,0,0,0,1,1,2016,1,20,2,31016,20,527,0,2,0,1,1,0
279,279,15,1,3,4,14,5,96,10,11,19,937,18,90000937,90000527,90000520,1,0,2,0,1,1,20,0,1115,0,527,0,0,315,240,0,0,0,0,0,1,1,1,2016,1,9,2,31017,16,520,0,1,0,0,0,1
280,280,0,0,2,3,19,0,52,7,7,16,928,18,90000928,90000513,90000518,0,0,5,0,0,0,15,0,1115,1,513,0,0,419,314,0,0,0,0,0,1,1,3,2016,1,7,4,30336,20,518,0,2,0,0,0,0
281,281,1,1,3,3,16,3,153,24,16,9,928,18,90000928,90000518,90000513,1,0,3,0,1,3,16,0,1115,0,518,0,0,541,438,0,0,2,0,0,0,1,3,2016,1,20,7,30337,24,513,0,1,0,0,0,3
282,282,2,0,5,7,24,4,95,17,10,14,929,18,90000929,90000525,90000511,1,0,3,0,0,0,23,0,1115,2,525,0,0,625,518,0,0,0,0,0,0,1,0,2016,1,13,4,30364,20,511,0,1,0,0,0,0
283,283,3,0,7,7,21,4,104,19,14,11,929,18,90000929,90000511,90000525,1,0,4,0,0,0,32,0,1115,0,511,0,0,506,392,0,0,0,0,0,0,1,0,2016,1,13,3,30365,21,525,0,2,0,0,0,0
284,284,0,0,2,4,11,4,77,8,6,16,920,18,90000920,90000522,90000516,1,0,2,0,1,1,22,0,1115,2,522,0,0,485,364,0,0,0,0,0,0,1,0,2016,1,7,2,30073,15,516,0,4,0,0,0,1
285,285,1,0,3,9,29,0,85,24,15,6,920,17,90000920,90000516,90000522,0,1,1,1,0,0,16,0,1098,4,516,0,0,444,315,0,0,0,0,0,0,1,0,2016,1,12,3,30074,28,522,0,1,0,1,1,0
286,286,2,0,7,3,20,4,124,15,12,21,921,18,90000921,90000509,90000520,1,0,11,0,0,0,37,1,1115,2,509,0,0,308,201,0,0,0,0,0,0,1,0,2016,1,15,3,30102,29,520,0,1,0,0,0,0
287,287,3,0,5,14,37,4,133,21,19,12,921,18,90000921,90000520,90000509,1,0,3,0,0,0,24,0,1115,0,520,0,0,602,494,0,0,0,0,0,0,1,0,2016,1,24,12,30103,20,509,0,2,0,0,0,0
288,288,4,1,2,9,19,3,136,17,9,10,922,18,90000922,90000519,90000524,1,0,2,0,1,3,18,0,1115,0,519,0,0,480,359,0,0,1,0,0,0,1,0,2016,1,19,6,30131,20,524,0,2,0,0,0,3
289,289,5,0,2,6,27,0,59,18,10,9,922,18,90000922,90000524,90000519,0,3,3,0,0,0,14,0,1115,5,524,0,0,400,287,0,0,0,0,0,0,1,0,2016,1,12,3,30132,13,519,0,2,0,1,3,0
290,290,6,0,9,13,36,0,84,19,6,7,923,18,90000923,90000514,90000515,0,2,4,0,0,0,12,0,1115,2,514,0,0,637,493,0,0,0,0,0,0,1,2,2016,1,15,2,30161,27,515,0,1,0,1,2,0
291,291,7,1,3,3,14,4,124,22,7,6,923,18,90000923,90000515,90000514,1,0,1,0,1,2,36,0,1115,3,515,0,0,366,233,0,0,0,0,0,0,1,2,2016,1,14,6,30162,13,514,0,0,0,0,0,2
292,292,8,0,2,5,15,0,56,15,10,12,924,18,90000924,90000527,90000510,0,2,4,0,0,0,23,0,1115,0,527,0,0,341,236,0,0,0,0,0,1,1,2,2016,1,5,2,30189,20,510,0,0,0,1,2,0
293,293,9,2,3,5,22,5,148,16,12,10,924,17,90000924,90000510,90000527,1,0,2,0,1,2,19,0,1114,5,510,0,0,738,649,0,0,0,0,0,0,1,2,2016,1,28,6,30190,15,527,0,3,0,0,0,2
294,294,10,0,6,7,16,0,85,19,9,14,925,18,90000925,90000526,90000523,0,1,5,1,0,1,29,0,1115,0,526,0,0,542,429,0,0,0,0,0,0,1,1,2016,1,20,4,30219,11,523,0,0,0,1,1,1
295,295,11,0,3,7,48,0,114,22,14,13,925,18,90000925,90000523,90000526,0,1,3,1,0,1,33,1,1115,2,523,0,0,420,307,0,0,0,0,0,0,1,1,2016,1,19,7,30220,10,526,0,0,0,1,1,1
296,296,12,0,3,5,20,0,51,20,14,14,926,17,90000926,90000517,90000521,0,3,2,0,0,0,16,0,1115,1,517,0,0,584,482,0,0,0,0,0,0,1,3,2016,1,11,0,30248,13,521,0,1,0,1,3,0
297,297,13,3,5,2,15,3,141,17,14,14,926,18,90000926,90000521,90000517,1,0,0,0,1,3,21,0,1115,3,521,0,0,519,427,0,0,0,0,0,0,1,3,2016,1,16,5,30249,16,517,0,2,0,0,0,3
298,298,14,1,2,3,16,0,79,11,12,16,927,18,90000927,90000512,90000508,0,1,2,1,1,2,12,0,1115,0,512,0,0,435,323,0,0,0,0,0,0,1,1,2016,1,9,4,30278,12,508,0,4,0,1,1,2
299,299,15,1,5,5,32,0,90,16,14,12,927,17,90000927,90000508,90000512,0,2,2,0,0,1,23,0,1115,3,508,0,0,432,325,0,0,0,0,0,0,1,1,2016,1,15,3,30279,13,512,0,3,0,1,2,1
300,300,0,1,1,1,10,0,82,11,5,13,918,18,90000918,90000513,90000523,0,0,2,1,1,2,28,0,1115,0,513,0,1,475,367,0,0,1,0,0,0,1,1,2016,1,7,5,28068,15,523,0,3,0,0,0,2
301,301,1,1,7,7,45,0,103,26,13,5,918,18,90000918,90000523,90000513,0,2,3,0,0,0,19,0,1115,2,523,0,0,667,553,0,0,0,0,0,0,1,1,2016,1,22,2,28069,15,513,0,0,0,1,2,0
302,302,2,1,3,7,16,4,109,15,14,14,919,18,90000919,90000509,90000511,1,0,1,0,1,1,14,0,1115,7,509,0,0,618,531,0,0,0,0,0,0,1,0,2016,1,13,6,28097,21,511,0,3,0,0,0,1
303,303,3,0,1,6,24,0,59,11,13,15,919,18,90000919,90000511,90000509,0,1,4,1,0,0,19,0,1115,1,511,0,0,525,433,0,0,0,0,0,1,1,0,2016,1,10,1,28098,14,509,0,2,0,1,1,0
304,304,0,3,4,3,13,0,138,17,11,15,910,18,90000910,90000519,90000515,0,0,1,0,1,5,14,0,1115,4,519,0,0,501,374,0,0,0,0,0,0,1,4,2016,1,14,7,27363,21,515,0,1,0,0,0,3
305,305,1,3,1,3,19,0,121,23,13,11,910,18,90000910,90000515,90000519,0,5,2,0,0,4,15,1,1115,1,515,0,0,451,317,0,0,1,0,0,0,1,4,2016,1,6,5,27364,20,519,0,0,0,1,3,3
306,306,2,1,3,4,22,0,97,17,5,10,911,18,90000911,90000522,90000508,0,1,4,1,0,1,28,0,1115,1,522,0,0,569,481,0,0,0,0,0,0,1,1,2016,1,16,5,27391,20,508,0,1,0,1,1,1
307,307,3,1,4,3,15,0,81,20,10,5,911,17,90000911,90000508,90000522,0,1,4,1,0,1,18,0,1014,2,508,0,0,361,260,0,0,0,0,0,0,1,1,2016,1,10,4,27392,15,522,0,1,0,1,1,1
308,308,4,0,4,6,31,4,93,16,7,14,912,18,90000912,90000526,90000510,1,0,0,0,0,0,16,0,1115,1,526,0,0,501,396,0,0,0,0,0,0,1,0,2016,1,16,4,27420,21,510,0,1,0,0,0,0
309,309,5,0,1,3,30,4,94,25,14,7,912,18,90000912,90000510,90000526,1,0,4,0,0,0,25,0,1115,1,510,0,0,314,211,0,0,0,0,0,0,1,0,2016,1,4,0,27421,15,526,0,0,0,0,0,0
310,310,6,2,0,4,23,5,128,24,12,9,913,18,90000913,90000517,90000520,1,0,1,0,1,1,45,0,1115,1,517,0,0,406,267,0,0,0,0,0,0,1,0,2016,1,7,2,27450,14,520,0,0,0,0,0,1
311,311,7,0,2,4,18,0,47,20,7,12,913,18,90000913,90000520,90000517,0,1,1,1,0,0,23,0,1115,2,520,0,0,515,373,0,0,0,0,0,0,1,0,2016,1,9,1,27451,10,517,0,0,0,1,1,0
312,312,8,0,1,4,28,0,51,18,10,12,914,17,90000914,90000514,90000521,0,3,2,0,0,0,9,0,1094,0,514,0,0,491,371,0,0,0,0,0,0,1,3,2016,1,3,2,27478,20,521,0,1,0,1,3,0
313,313,9,2,3,9,27,4,152,24,14,11,914,18,90000914,90000521,90000514,1,0,2,0,1,3,15,0,1115,1,521,0,0,404,293,0,0,0,0,0,0,1,3,2016,1,16,5,27479,15,514,0,0,0,0,0,3
314,314,10,4,7,11,25,0,154,17,12,13,915,18,90000915,90000512,90000524,0,1,3,1,1,3,7,0,1115,2,512,0,1,600,491,0,0,0,0,0,0,1,1,2016,1,27,12,27507,18,524,0,2,0,1,1,3
315,315,11,0,5,3,27,0,89,18,13,12,915,18,90000915,90000524,90000512,0,3,9,0,0,0,30,0,1115,0,524,0,0,326,217,0,0,0,0,0,0,1,1,2016,1,12,3,27508,22,512,0,2,0,1,3,0
316,316,12,1,1,7,31,0,82,17,9,13,916,18,90000916,90000525,90000518,0,2,3,0,0,1,19,0,1115,1,525,0,0,485,349,0,0,0,0,0,0,1,2,2016,1,12,2,27537,13,518,0,1,0,1,2,1
317,317,13,2,1,2,18,0,128,18,13,11,916,18,90000916,90000518,90000525,0,1,1,1,1,2,36,0,1115,1,518,0,0,533,401,0,0,0,0,0,0,1,2,2016,1,14,5,27538,30,525,0,2,0,1,1,2
318,318,14,0,10,2,16,0,79,13,12,16,917,18,90000917,90000527,90000516,0,2,1,0,0,2,20,0,1115,1,527,0,0,534,423,0,0,1,0,0,0,1,2,2016,1,18,3,27566,15,516,0,3,0,1,2,2
319,319,15,2,1,4,24,0,97,20,16,12,917,17,90000917,90000516,90000527,0,2,1,0,0,2,12,0,1112,1,516,0,0,450,334,0,0,0,0,0,0,1,2,2016,1,9,3,27567,19,527,0,2,0,1,2,2
320,320,0,0,3,3,25,0,72,15,6,12,909,18,90000909,90000523,90000525,0,0,1,1,0,0,23,0,1115,0,523,0,0,426,305,0,0,0,0,0,0,1,1,2016,1,13,2,27187,28,525,0,2,0,0,0,0
321,321,1,1,4,6,31,4,115,18,11,9,909,18,90000909,90000525,90000523,1,0,2,0,1,1,20,0,1115,5,525,0,0,564,450,0,0,0,0,0,0,1,1,2016,1,11,2,27188,16,523,0,2,0,0,0,1
322,322,0,0,1,4,14,2,81,11,6,20,907,18,90000907,90000515,90000517,1,0,4,0,1,1,25,1,1115,0,515,0,0,485,355,0,0,0,0,0,0,1,0,2016,1,7,1,26659,16,517,0,2,0,0,0,1
323,323,1,0,5,5,23,0,92,26,15,6,907,18,90000907,90000517,90000515,0,1,0,1,0,0,15,0,1115,3,517,0,0,553,412,0,0,0,0,0,0,1,0,2016,1,21,4,26660,30,515,0,0,0,1,1,0
324,324,2,0,4,6,18,4,91,25,18,11,908,18,90000908,90000521,90000509,1,0,5,0,0,0,23,0,1115,0,521,0,0,557,435,0,0,0,0,0,0,1,0,2016,1,9,3,26688,11,509,0,0,0,0,0,0
325,325,3,0,5,6,20,4,85,18,11,18,908,17,90000908,90000509,90000521,1,0,3,0,0,0,21,0,1115,10,509,0,0,457,348,0,0,0,0,0,0,1,0,2016,1,15,6,26689,9,521,0,0,0,0,0,0
326,326,0,0,1,3,7,0,51,13,5,11,900,16,90000900,90000524,90000522,0,0,7,0,0,1,10,1,947,3,524,0,0,307,201,0,0,0,0,0,0,1,4,2016,1,5,2,26134,15,522,0,1,0,0,0,1
327,327,1,3,6,12,29,0,170,24,13,9,900,18,90000900,90000522,90000524,0,1,1,1,1,4,12,0,1115,1,522,0,0,699,587,0,0,1,0,0,0,1,4,2016,1,29,12,26135,20,524,0,0,0,1,1,3
328,328,2,0,1,6,28,0,56,16,10,12,901,18,90000901,90000516,90000512,0,4,0,0,0,0,24,0,1115,1,516,0,0,480,371,0,0,0,0,0,0,1,4,2016,1,10,3,26164,18,512,0,2,0,1,3,0
329,329,3,4,7,5,14,3,172,22,11,11,901,18,90000901,90000512,90000516,1,0,3,0,1,4,29,0,1115,0,512,0,0,552,456,0,0,0,0,0,0,1,4,2016,1,19,4,26165,16,516,0,0,0,0,0,3
330,330,4,0,2,3,19,0,75,23,7,3,902,17,90000902,90000518,90000527,0,2,9,0,0,0,16,0,1065,1,518,0,0,482,387,0,0,0,0,0,0,1,2,2016,1,9,2,26193,21,527,0,0,0,1,2,0
331,331,5,2,5,4,15,0,129,17,4,10,902,17,90000902,90000527,90000518,0,1,2,1,1,2,24,0,1115,2,527,0,0,515,418,0,0,0,0,0,0,1,2,2016,1,25,11,26194,25,518,0,1,0,1,1,2
332,332,6,2,2,4,13,0,98,24,13,5,903,18,90000903,90000511,90000513,0,3,4,0,0,2,16,0,1115,1,511,0,0,537,440,0,0,0,0,0,0,1,3,2016,1,10,4,26223,18,513,0,1,0,1,3,2
333,333,7,3,4,6,34,0,134,15,4,13,903,18,90000903,90000513,90000511,0,3,2,0,0,3,23,0,1115,3,513,0,1,641,556,0,0,0,0,0,0,1,3,2016,1,15,7,26224,24,511,0,1,0,1,3,3
334,334,8,0,3,3,29,0,55,21,10,12,904,18,90000904,90000520,90000526,0,3,1,0,0,0,16,1,1115,4,520,0,0,400,293,0,0,0,0,0,0,1,3,2016,1,11,0,26253,14,526,0,0,0,1,3,0
335,335,9,1,2,1,20,5,129,22,11,11,904,18,90000904,90000526,90000520,1,0,0,0,1,3,18,0,1115,2,526,0,0,524,422,0,0,1,0,0,0,1,3,2016,1,10,5,26254,14,520,0,0,0,0,0,3
336,336,10,0,4,3,28,0,64,17,9,14,905,18,90000905,90000508,90000519,0,3,4,0,0,0,11,0,1115,4,508,0,0,471,371,0,0,0,0,0,0,1,3,2016,1,11,3,26282,20,519,0,1,0,1,3,0
337,337,11,2,1,5,18,4,153,22,14,9,905,17,90000905,90000519,90000508,1,0,3,0,1,3,22,0,1115,1,519,0,0,395,293,0,0,1,0,0,0,1,3,2016,1,16,9,26283,15,508,0,1,0,0,0,3
338,338,12,0,2,4,12,0,69,15,11,16,906,18,90000906,90000510,90000514,0,1,4,1,0,1,22,0,1115,4,510,0,0,448,321,0,0,0,1,0,0,1,1,2016,1,13,5,26310,18,514,0,2,0,1,1,1
339,339,13,0,4,3,33,0,99,16,15,14,906,18,90000906,90000514,90000510,0,1,4,1,0,1,19,0,1115,1,514,0,0,563,437,0,0,0,0,1,0,1,1,2016,1,15,5,26311,18,510,0,3,0,1,1,1
340,340,0,0,2,5,14,5,75,19,5,6,893,18,90000893,90000516,90000513,1,0,5,0,0,0,12,0,1115,4,516,0,0,527,463,0,0,0,0,0,0,1,0,2016,1,7,2,25902,13,513,0,1,0,0,0,0
341,341,1,0,11,13,55,4,118,22,5,5,893,18,90000893,90000513,90000516,1,0,2,0,0,0,9,0,1115,3,513,0,0,613,548,0,0,0,0,0,0,1,0,2016,1,24,5,25903,15,516,0,0,0,0,0,0
342,342,2,1,0,5,16,0,109,13,9,12,894,16,90000894,90000523,90000522,0,2,3,0,1,4,9,1,1006,1,523,0,0,427,352,0,0,0,0,0,0,1,2,2016,1,6,4,25930,21,522,0,2,0,1,2,3
343,343,3,1,2,9,22,0,80,18,13,10,894,18,90000894,90000522,90000523,0,4,1,0,0,2,16,0,1115,2,522,0,0,508,413,0,0,1,0,0,1,1,2,2016,1,11,5,25931,10,523,0,0,0,1,3,2
344,344,4,1,0,3,13,0,45,12,4,9,895,18,90000895,90000521,90000519,0,3,2,0,0,1,13,0,1115,1,521,0,1,392,304,0,0,0,0,0,1,1,3,2016,1,5,2,25959,10,519,0,1,0,1,3,1
345,345,5,2,3,7,33,0,119,23,9,5,895,17,90000895,90000519,90000521,0,1,1,1,1,2,20,0,1077,1,519,0,0,673,596,0,0,0,0,0,0,1,3,2016,1,14,4,25960,16,521,0,0,0,1,1,2
346,346,6,1,2,7,34,0,113,18,14,9,896,18,90000896,90000511,90000526,0,2,1,0,0,2,31,0,1115,1,511,0,1,357,237,0,0,0,0,0,0,1,2,2016,1,14,5,25988,19,526,0,3,0,1,2,2
347,347,7,1,4,7,16,0,69,12,9,14,896,17,90000896,90000526,90000511,0,2,3,0,0,1,18,0,1115,1,526,0,0,595,484,0,0,0,0,0,0,1,2,2016,1,15,2,25989,12,511,0,3,0,1,2,1
348,348,8,0,3,1,16,0,45,16,10,12,897,18,90000897,90000520,90000525,0,2,4,0,0,0,29,0,1115,3,520,0,0,524,385,0,0,0,0,0,0,1,2,2016,1,4,1,26017,7,525,0,2,0,1,2,0
349,349,9,2,1,10,40,5,162,20,11,10,897,18,90000897,90000525,90000520,1,0,1,0,1,2,29,0,1115,4,525,0,0,510,393,0,0,0,0,0,0,1,2,2016,1,16,7,26018,21,520,0,1,0,0,0,2
350,350,10,2,4,3,6,0,103,22,9,7,898,18,90000898,90000515,90000509,0,3,3,0,0,3,19,0,1115,5,515,0,0,426,305,0,0,0,0,0,0,1,3,2016,1,15,5,26047,14,509,0,0,0,1,3,3
351,351,11,2,11,10,31,0,122,16,7,10,898,18,90000898,90000509,90000515,0,3,1,0,0,3,22,0,1115,4,509,0,0,602,476,0,0,0,0,0,0,1,3,2016,1,24,6,26048,13,515,0,2,0,1,3,3
352,352,12,1,5,9,16,4,122,23,13,11,899,18,90000899,90000524,90000514,1,0,5,0,1,1,18,0,1115,2,524,0,0,330,202,0,0,0,0,0,0,1,0,2016,1,11,2,26077,24,514,0,0,0,0,0,1
353,353,13,0,12,18,47,0,86,18,11,14,899,18,90000899,90000514,90000524,0,1,1,1,0,0,16,0,1115,2,514,0,0,511,403,0,0,0,0,0,0,1,0,2016,1,23,5,26078,11,524,0,1,0,1,1,0
354,354,0,0,1,0,7,0,57,23,16,10,890,18,90000890,90000510,90000512,0,0,3,1,0,0,30,0,1115,5,510,0,0,481,352,0,0,0,0,0,0,1,1,2016,1,10,1,25818,10,512,0,1,0,0,0,0
355,355,1,1,7,10,28,3,110,13,9,16,890,18,90000890,90000512,90000510,1,0,1,0,1,1,21,0,1115,2,512,0,0,489,385,0,0,0,0,0,0,1,1,2016,1,14,3,25819,21,510,0,2,0,0,0,1
356,356,2,1,3,3,18,0,101,13,10,13,891,18,90000891,90000518,90000517,0,3,3,0,0,3,14,0,1115,1,518,0,0,486,394,0,0,1,0,0,0,1,3,2016,1,13,4,25846,23,517,0,3,0,1,3,3
357,357,3,1,4,5,22,0,119,21,13,11,891,17,90000891,90000517,90000518,0,3,1,0,0,3,25,0,1110,3,517,0,0,577,481,0,0,1,0,0,0,1,3,2016,1,15,6,25847,24,518,0,1,0,1,3,3
358,358,4,1,1,6,18,0,112,20,9,4,892,17,90000892,90000508,90000527,0,1,3,1,1,3,15,0,1031,2,508,0,0,470,351,0,0,0,0,0,0,1,1,2016,1,11,5,25875,18,527,0,1,0,1,1,3
359,359,5,1,4,4,11,0,69,18,5,9,892,18,90000892,90000527,90000508,0,3,3,0,0,1,24,0,1115,0,527,0,0,465,350,0,0,0,0,0,0,1,1,2016,1,12,4,25876,14,508,0,1,0,1,3,1
360,360,0,2,4,7,13,4,142,20,13,16,888,17,90000888,90000512,90000511,1,0,4,0,1,3,15,0,1115,0,512,0,0,668,550,0,0,0,0,0,0,1,0,2016,1,11,4,24675,22,511,0,0,0,0,0,3
361,361,1,0,2,5,31,0,64,16,15,13,888,18,90000888,90000511,90000512,0,3,1,0,0,0,25,0,1115,0,511,0,0,420,308,0,0,0,0,0,0,1,0,2016,1,9,4,24676,14,512,0,3,0,1,3,0
362,362,2,1,12,4,16,0,80,15,7,12,889,18,90000889,90000513,90000524,0,1,2,1,0,1,21,0,1115,1,513,0,0,675,569,0,0,0,0,0,0,1,1,2016,1,21,4,24704,12,524,0,2,0,1,1,1
