,Unnamed: 0,index,Assists,BlockedShots,CornersWon,Crosses,DefenderCleanSheets,FantasyPoints,FantasyPointsDraftKings,FantasyPointsMondogoal,Fouled,Fouls,GameId,Games,GlobalGameId,GlobalOpponentId,GlobalTeamId,GoalkeeperCleanSheets,GoalkeeperGoalsAgainst,GoalkeeperSaves,GoalkeeperSingleGoalAgainst,GoalkeeperWins,Goals,Interceptions,LastManTackle,Minutes,Offsides,OpponentId,OwnGoals,Passes,PassesCompleted,PenaltiesConceded,PenaltiesWon,PenaltyKickGoals,PenaltyKickMisses,PenaltyKickSaves,RedCards,RoundId,Score,Season,SeasonType,Shots,ShotsOnGoal,StatId,TacklesWon,TeamId,Touches,YellowCards,YellowRedCards,goal_against_label,GA_unique_label,goal_label
299,299,41,0,6,12,39,4,119,119,24,12,9,5596,13,90005596,90000973,90000524,1,0,0,0,1,1,5,0,1115,5,973,0,652,554,0,1,1,0,0,0,73,1,2017,1,19,5,370662,18,524,918,0,0,0,0,1
300,300,2,2,2,4,15,4,128,128,13,11,15,5589,14,90005589,90000527,90000516,1,0,1,0,1,4,9,0,1115,3,527,0,756,664,0,1,1,0,0,0,73,4,2017,1,12,4,366066,11,516,918,3,0,0,0,3
301,301,3,0,4,3,12,0,39,39,17,15,12,5589,14,90005589,90000516,90000527,0,4,0,0,0,0,29,0,1115,6,516,0,315,238,1,0,0,0,0,0,73,0,2017,1,6,1,366067,12,527,500,3,0,1,3,0
302,302,4,0,0,1,14,3,76,76,15,21,18,5591,18,90005591,90000517,90000972,1,0,6,0,0,0,22,1,1115,1,517,0,353,255,0,0,0,0,0,0,73,0,2017,1,6,2,366104,10,972,592,4,0,0,0,0
303,303,5,0,5,7,44,2,101,101,17,18,22,5591,18,90005591,90000972,90000517,1,0,2,0,0,0,16,0,1115,6,972,0,715,605,0,0,0,0,0,0,73,0,2017,1,16,6,366105,14,517,962,1,0,0,0,0
304,304,8,0,3,5,15,0,77,77,26,22,13,5593,13,90005593,90000521,90000513,0,1,5,1,0,0,11,0,1115,3,521,0,545,428,0,0,0,0,0,0,73,1,2017,1,15,6,366183,12,513,744,0,0,1,1,0
305,305,9,1,2,5,24,0,90,90,15,13,23,5593,13,90005593,90000513,90000521,0,1,5,1,0,1,18,0,1115,1,513,1,468,375,0,0,0,0,0,0,73,1,2017,1,15,7,366184,12,521,679,1,0,1,1,1
306,306,0,0,7,13,39,3,80,80,19,10,15,5584,18,90005584,90000522,90000524,1,0,1,0,0,0,4,0,1115,3,522,0,626,527,0,0,0,0,0,0,73,0,2017,1,15,3,365439,9,524,853,0,0,0,0,0
307,307,1,0,2,2,10,5,76,76,19,13,10,5584,18,90005584,90000524,90000522,1,0,3,0,0,0,10,0,1115,2,524,0,251,156,0,0,0,0,0,0,73,0,2017,1,3,1,365440,24,522,466,2,0,0,0,0
308,308,2,1,3,4,29,0,72,72,17,11,21,5585,14,90005585,90000523,90000520,0,2,3,0,0,1,5,0,1115,1,523,0,625,535,0,0,0,0,0,0,73,1,2017,1,11,2,365477,13,520,820,0,0,1,2,1
309,309,3,2,3,5,21,0,104,104,21,18,11,5585,14,90005585,90000520,90000523,0,1,1,1,1,2,12,0,1115,1,520,0,470,379,0,0,0,0,0,0,73,2,2017,1,12,5,365478,13,523,672,2,0,1,1,2
310,310,4,1,2,5,15,0,100,100,12,11,16,5586,14,90005586,90000509,90000525,0,1,4,1,1,2,22,0,1115,1,509,0,229,140,0,0,0,0,0,0,73,2,2017,1,12,7,365515,18,525,481,3,0,1,1,2
311,311,5,1,7,10,31,0,98,98,17,16,13,5586,14,90005586,90000525,90000509,0,2,4,0,0,1,9,0,1115,2,525,0,672,568,0,0,0,0,0,0,73,1,2017,1,22,5,365516,14,509,918,3,0,1,2,1
312,312,6,1,6,3,27,0,96,96,19,13,14,5587,13,90005587,90000973,90000526,0,1,4,1,0,1,14,0,1115,3,973,0,320,224,1,0,0,0,0,0,73,1,2017,1,18,5,365553,15,526,570,1,0,1,1,1
313,313,7,0,6,4,28,0,89,89,18,15,14,5587,13,90005587,90000526,90000973,0,1,4,1,0,1,13,0,1115,0,526,0,543,430,0,1,1,0,0,0,73,1,2017,1,12,3,365554,22,973,767,2,0,1,1,1
314,314,8,0,5,3,19,0,51,51,19,3,9,5588,13,90005588,90000857,90000514,0,1,2,1,0,0,13,0,1115,4,857,0,330,184,0,0,0,0,0,0,73,0,2017,1,14,5,365591,9,514,560,0,0,1,1,0
315,315,9,1,10,11,33,4,131,131,22,9,4,5588,14,90005588,90000514,90000857,1,0,5,0,1,1,9,0,1115,1,514,0,472,308,0,0,0,0,0,0,73,1,2017,1,27,3,365592,12,857,712,1,0,0,0,1
316,316,10,2,1,3,24,5,121,121,7,15,27,5590,13,90005590,90000508,90000512,1,0,2,0,1,2,12,0,1115,0,508,0,261,174,0,0,0,0,0,0,73,2,2017,1,12,4,365629,15,512,456,4,0,0,0,2
317,317,11,0,3,2,21,0,66,66,27,25,15,5590,14,90005590,90000512,90000508,0,2,2,0,0,0,14,0,1115,1,512,0,511,428,0,0,0,0,0,0,73,0,2017,1,11,2,365630,11,508,730,0,0,1,2,0
318,318,12,0,2,3,9,0,58,58,22,14,9,5592,13,90005592,90000515,90000511,0,1,2,1,0,1,18,0,1115,3,515,0,442,300,0,1,0,1,0,0,73,1,2017,1,9,2,365667,14,511,679,1,0,1,1,1
319,319,13,0,2,3,21,0,60,60,12,6,16,5592,12,90005592,90000511,90000515,0,1,1,1,0,1,12,1,1115,5,511,0,716,570,1,0,0,0,1,0,73,1,2017,1,7,3,365668,16,515,938,2,0,1,1,1
320,320,16,0,2,2,22,0,54,54,18,7,11,5581,13,90005581,90000520,90000514,0,3,4,0,0,0,18,0,1115,1,520,0,380,223,1,0,0,0,0,0,73,0,2017,1,12,2,349098,11,514,622,1,0,1,3,0
321,321,17,1,3,9,38,3,153,153,23,11,9,5581,14,90005581,90000514,90000520,1,0,2,0,1,3,19,0,1115,3,514,0,563,408,0,1,1,0,0,0,73,3,2017,1,22,7,349099,11,520,809,0,0,0,0,3
322,322,24,0,3,4,22,0,91,91,15,12,12,5576,14,90005576,90000509,90000857,0,2,6,0,0,1,19,1,1115,0,509,0,268,180,1,1,1,0,0,0,73,1,2017,1,14,7,349278,21,857,490,3,0,1,2,1
323,323,25,1,10,11,24,0,114,114,13,12,13,5576,14,90005576,90000857,90000509,0,1,6,1,1,2,10,0,1086,2,857,0,651,563,1,1,1,0,0,1,73,2,2017,1,27,9,349279,7,509,898,1,0,1,1,2
324,324,46,0,1,7,18,0,56,56,16,13,11,5578,14,90005578,90000511,90000972,0,2,3,0,0,0,20,0,1115,1,511,0,574,481,0,0,0,0,0,0,73,0,2017,1,10,5,349738,12,972,796,3,0,1,2,0
325,325,47,2,3,11,37,4,132,132,18,10,13,5578,14,90005578,90000972,90000511,1,0,4,0,1,2,14,0,1115,1,972,0,627,527,0,0,0,0,0,0,73,2,2017,1,10,5,349739,10,511,832,1,0,0,0,2
326,326,6,2,1,3,9,0,94,94,19,7,9,5574,13,90005574,90000515,90000523,0,2,3,0,1,3,14,0,1115,1,515,0,326,243,0,0,0,0,0,0,73,3,2017,1,6,3,347538,13,523,566,1,0,1,2,3
327,327,7,2,5,6,42,0,113,113,19,6,7,5574,13,90005574,90000523,90000515,0,3,0,0,0,2,4,0,1115,2,523,0,883,768,0,0,0,0,0,0,73,2,2017,1,18,5,347539,24,515,1086,1,0,1,3,2
328,328,16,0,10,7,42,0,100,100,21,11,13,5577,14,90005577,90000521,90000517,0,1,1,1,0,1,7,0,1115,6,521,1,660,556,0,0,0,0,0,0,73,1,2017,1,28,9,347730,11,517,912,0,0,1,1,1
329,329,17,0,2,1,7,0,49,49,11,12,15,5577,14,90005577,90000517,90000521,0,1,7,1,0,0,23,0,1115,0,517,0,371,268,0,0,0,0,0,0,73,1,2017,1,6,1,347731,12,521,602,4,0,1,1,0
330,330,18,0,4,5,23,0,64,64,21,16,13,5579,13,90005579,90000526,90000522,0,2,3,0,0,0,12,0,1115,1,526,0,503,402,0,0,0,0,0,0,73,0,2017,1,10,3,347768,15,522,714,1,0,1,2,0
331,331,19,1,4,1,28,3,122,122,18,13,16,5579,14,90005579,90000522,90000526,1,0,3,0,1,2,9,0,1115,3,522,0,395,299,0,0,0,0,0,0,73,2,2017,1,15,5,347769,14,526,614,1,0,0,0,2
332,332,20,2,3,5,13,0,111,111,16,7,15,5580,14,90005580,90000973,90000527,0,1,1,1,1,3,20,0,1115,0,973,0,385,291,0,0,0,0,0,0,73,3,2017,1,14,5,347806,19,527,615,1,0,1,1,3
333,333,21,1,4,7,39,0,92,92,21,15,7,5580,13,90005580,90000527,90000973,0,3,2,0,0,1,16,0,1115,2,527,0,583,471,0,0,0,0,0,0,73,1,2017,1,12,2,347807,15,973,797,2,0,1,3,1
334,334,22,1,2,7,31,4,115,115,16,10,16,5582,13,90005582,90000512,90000513,1,0,2,0,1,1,9,0,1115,1,512,0,527,420,0,0,0,0,0,0,73,1,2017,1,18,9,347844,12,513,777,1,0,0,0,1
335,335,23,0,4,11,29,0,81,81,24,16,12,5582,14,90005582,90000513,90000512,0,1,7,1,0,0,11,0,1115,1,513,0,414,305,0,0,0,0,0,0,73,0,2017,1,10,4,347845,14,512,644,0,0,1,1,0
336,336,24,2,5,4,7,0,71,71,12,6,18,5583,14,90005583,90000508,90000525,0,2,3,0,0,2,14,0,1115,2,508,0,358,225,0,0,0,0,0,0,73,2,2017,1,11,3,347882,11,525,557,2,0,1,2,2
337,337,25,2,4,10,40,0,108,108,25,16,6,5583,14,90005583,90000525,90000508,0,2,1,0,0,2,1,0,1115,3,525,0,591,463,0,0,0,0,0,0,73,2,2017,1,16,5,347883,9,508,811,1,0,1,2,2
338,338,38,1,1,4,13,0,77,77,15,12,7,5575,14,90005575,90000516,90000524,0,2,5,0,0,2,12,1,1115,5,516,0,450,321,0,0,0,0,0,0,73,2,2017,1,6,2,348162,14,524,696,4,0,1,2,2
339,339,39,0,1,6,27,0,92,92,15,6,11,5575,13,90005575,90000524,90000516,0,2,0,0,0,2,22,0,1115,4,524,0,534,404,0,0,0,0,0,0,73,2,2017,1,19,7,348163,18,516,784,2,0,1,2,2
340,340,16,0,4,6,20,0,56,56,23,19,7,5567,12,90005567,90000513,90000516,0,4,0,0,0,0,14,0,1115,5,513,0,757,668,0,0,0,0,0,0,73,0,2017,1,14,5,343154,11,516,976,2,0,1,3,0
341,341,17,4,2,3,14,4,145,145,12,9,19,5567,13,90005567,90000516,90000513,1,0,4,0,1,4,11,1,1115,4,516,0,304,206,0,0,0,0,0,0,73,4,2017,1,6,4,343155,15,513,512,2,0,0,0,3
342,342,40,0,7,9,18,0,84,84,17,18,14,5568,12,90005568,90000517,90000515,0,1,2,1,0,1,20,0,1115,2,517,0,438,314,0,0,1,0,0,0,73,1,2017,1,14,4,343667,22,515,699,3,0,1,1,1
343,343,41,1,1,5,29,0,89,89,17,14,20,5568,14,90005568,90000515,90000517,0,1,3,1,0,1,16,0,1115,4,515,0,548,420,1,0,0,0,0,0,73,1,2017,1,10,3,343668,20,517,818,1,0,1,1,1
344,344,6,0,1,0,10,0,40,40,16,11,13,5566,13,90005566,90000524,90000526,0,4,9,0,0,0,16,0,1115,1,524,1,279,182,0,0,0,0,0,0,73,0,2017,1,3,0,340635,11,526,483,2,0,1,3,0
345,345,7,3,3,9,25,4,162,162,22,13,12,5566,13,90005566,90000526,90000524,1,0,0,0,1,3,7,0,1115,1,526,0,755,662,0,0,0,0,0,0,73,4,2017,1,23,12,340636,16,524,987,0,0,0,0,3
346,346,10,0,6,2,7,4,118,118,24,12,9,5565,14,90005565,90000523,90000509,1,0,3,0,1,2,23,0,1115,0,523,0,681,571,0,0,0,0,0,0,73,4,2017,1,15,6,340717,15,509,863,0,0,0,0,2
347,347,11,0,3,4,24,0,56,56,16,10,13,5565,14,90005565,90000509,90000523,0,4,4,0,0,0,16,0,1115,2,509,2,502,420,1,1,0,0,0,0,73,0,2017,1,13,3,340718,12,523,711,2,0,1,3,0
348,348,12,0,9,9,46,0,89,89,17,15,15,5570,13,90005570,90000857,90000520,0,1,2,1,0,0,19,0,1115,2,857,0,456,357,0,0,0,0,0,0,73,0,2017,1,22,5,340741,10,520,740,2,0,1,1,0
349,349,13,0,2,3,18,4,96,96,19,14,15,5570,14,90005570,90000520,90000857,1,0,5,0,1,1,14,0,1115,1,520,0,329,201,0,0,0,0,0,0,73,1,2017,1,10,3,340742,10,857,573,1,0,0,0,1
350,350,14,0,3,2,20,0,41,41,15,10,15,5571,14,90005571,90000527,90000512,0,3,0,0,0,0,13,0,1115,1,527,0,493,401,0,0,0,0,0,0,73,0,2017,1,11,1,340765,14,512,689,2,0,1,3,0
351,351,15,3,4,4,16,3,130,130,15,14,11,5571,13,90005571,90000512,90000527,1,0,1,0,1,3,10,0,1115,1,512,0,385,286,0,0,0,0,0,0,73,3,2017,1,15,3,340766,13,527,608,4,0,0,0,3
352,352,16,0,1,5,21,0,58,58,21,14,12,5573,14,90005573,90000972,90000508,0,3,1,0,0,1,15,0,1115,3,972,1,644,528,0,1,1,0,0,0,73,1,2017,1,9,6,340803,5,508,847,1,0,1,3,1
353,353,17,2,2,4,30,0,125,125,21,12,14,5573,14,90005573,90000508,90000972,0,1,5,1,1,2,29,0,1115,3,508,0,401,309,1,0,0,0,0,0,73,3,2017,1,15,3,340804,13,972,621,0,0,1,1,2
354,354,18,2,5,2,14,0,120,120,22,18,12,5564,13,90005564,90000522,90000521,0,1,2,1,1,3,15,0,1115,1,522,0,477,361,0,0,0,0,0,0,73,3,2017,1,15,6,340840,13,521,710,1,0,1,1,3
355,355,19,1,6,5,24,0,73,73,11,11,19,5564,11,90005564,90000521,90000522,0,3,3,0,0,1,15,0,1115,5,521,0,493,384,0,0,0,0,0,0,73,1,2017,1,14,3,340841,14,522,744,3,0,1,3,1
356,356,20,0,0,2,16,4,83,83,19,15,16,5572,18,90005572,90000525,90000973,1,0,5,0,0,0,19,1,1115,3,525,0,466,349,0,0,0,0,0,0,73,0,2017,1,5,1,340920,18,973,676,1,0,0,0,0
357,357,21,0,1,3,31,5,90,90,15,16,16,5572,18,90005572,90000973,90000525,1,0,1,0,0,0,20,0,1115,3,973,0,392,272,0,0,0,0,0,0,73,0,2017,1,13,5,340921,9,525,592,3,0,0,0,0
358,358,30,1,3,5,14,4,113,113,21,9,10,5569,14,90005569,90000514,90000511,1,0,2,0,1,3,19,0,1115,1,514,0,721,612,0,0,0,0,0,0,73,3,2017,1,9,3,341130,6,511,942,0,0,0,0,3
359,359,31,0,0,3,16,0,39,39,20,10,9,5569,14,90005569,90000511,90000514,0,3,0,0,0,0,19,0,1115,2,511,0,384,261,0,0,0,0,0,0,73,0,2017,1,7,2,341131,10,514,566,1,0,1,3,0
360,360,0,0,3,6,19,0,49,49,17,9,9,5557,14,90005557,90000524,90000511,0,2,0,0,0,0,16,0,1115,4,524,0,592,484,0,0,0,0,0,0,73,0,2017,1,12,2,335761,15,511,823,2,0,1,2,0
361,361,1,2,1,1,14,4,114,114,14,9,11,5557,13,90005557,90000511,90000524,1,0,2,0,1,2,9,0,1115,2,511,0,495,376,0,0,0,0,0,0,73,2,2017,1,10,2,335762,22,524,713,3,0,0,0,2
362,362,0,3,5,7,27,0,115,115,13,10,13,5563,14,90005563,90000508,90000509,0,3,3,0,0,3,13,2,1115,3,508,0,643,528,1,0,0,0,0,0,73,3,2017,1,15,4,335638,15,509,858,3,0,1,3,3
363,363,1,2,2,4,13,0,87,87,9,11,11,5563,13,90005563,90000509,90000508,0,3,1,0,0,3,14,0,1105,2,509,0,423,309,0,1,1,0,0,1,73,3,2017,1,14,6,335639,9,508,658,3,0,1,3,3
364,364,2,0,4,6,20,0,46,46,15,11,16,5556,14,90005556,90000521,90000525,0,2,3,0,0,0,12,0,1115,0,521,0,396,267,0,0,0,0,0,0,73,0,2017,1,10,2,335676,11,525,610,2,0,1,2,0
365,365,3,2,4,7,37,4,136,136,22,16,11,5556,13,90005556,90000525,90000521,1,0,1,0,1,2,10,0,1115,3,525,0,449,333,0,0,0,0,0,0,73,2,2017,1,18,5,335677,6,521,708,1,0,0,0,2
366,366,4,2,2,5,21,0,97,97,20,15,15,5562,14,90005562,90000512,90000523,0,1,2,1,1,2,9,0,1115,1,512,0,537,424,0,0,0,0,0,0,73,2,2017,1,12,4,335714,10,523,776,1,0,1,1,2
367,367,5,1,2,4,32,0,91,91,18,15,14,5562,13,90005562,90000523,90000512,0,2,2,0,0,1,29,0,1115,1,523,0,463,355,0,0,0,0,0,0,73,1,2017,1,7,3,335715,18,512,695,2,0,1,2,1
368,368,2,0,2,2,16,5,89,89,22,11,10,5560,18,90005560,90000973,90000514,1,0,1,0,0,0,16,0,1115,0,973,0,371,247,0,0,0,0,0,0,73,0,2017,1,11,4,335076,21,514,598,0,0,0,0,0
369,369,3,0,3,2,45,2,84,84,13,7,12,5560,18,90005560,90000514,90000973,1,0,4,0,0,0,11,0,1115,0,514,0,601,491,0,0,0,0,0,0,73,0,2017,1,10,1,335077,15,973,859,3,0,0,0,0
370,370,4,0,2,9,28,0,68,68,16,13,12,5555,14,90005555,90000516,90000857,0,2,1,0,0,1,13,0,1115,3,516,0,402,278,0,0,0,0,0,0,73,1,2017,1,12,3,335114,13,857,601,3,0,1,2,1
371,371,5,1,7,9,15,0,73,73,6,12,12,5555,14,90005555,90000857,90000516,0,1,1,1,1,2,10,0,1049,3,857,0,507,404,0,0,0,0,0,1,73,2,2017,1,15,3,335115,6,516,731,4,0,1,1,2
372,372,6,0,3,9,29,0,66,66,15,5,15,5558,14,90005558,90000513,90000520,0,3,3,0,0,0,24,0,1115,2,513,0,454,334,1,0,0,0,0,0,73,0,2017,1,13,3,335152,19,520,726,1,0,1,3,0
373,373,7,2,7,11,22,3,156,156,27,16,5,5558,14,90005558,90000520,90000513,1,0,3,0,1,3,13,0,1115,4,520,0,548,413,0,1,1,0,0,0,73,3,2017,1,19,6,335153,16,513,805,0,0,0,0,3
374,374,8,1,2,10,33,0,91,91,22,5,4,5559,13,90005559,90000526,90000972,0,3,2,0,0,1,13,0,1115,0,526,0,581,495,0,0,0,0,0,0,73,1,2017,1,19,6,335190,14,972,805,0,0,1,3,1
375,375,9,2,3,7,36,0,129,129,21,4,5,5559,14,90005559,90000972,90000526,0,1,5,1,1,3,19,0,1115,1,972,0,389,303,0,0,0,0,0,0,73,3,2017,1,9,5,335191,14,526,612,0,0,1,1,3
376,376,10,1,3,5,24,0,104,104,15,11,11,5554,14,90005554,90000522,90000515,0,2,3,0,0,2,10,0,1115,3,522,0,786,681,2,0,0,0,0,0,73,2,2017,1,23,16,335227,7,515,1021,3,0,1,2,2
377,377,11,0,5,2,6,0,96,96,16,7,11,5554,13,90005554,90000515,90000522,0,2,14,0,0,2,21,0,1115,3,515,0,326,224,0,1,2,0,0,0,73,2,2017,1,11,5,335228,18,522,533,2,0,1,2,2
378,378,12,2,2,1,15,2,116,116,15,9,14,5561,14,90005561,90000527,90000517,1,0,2,0,1,2,21,0,1115,5,527,0,803,723,0,0,0,0,0,0,73,2,2017,1,14,6,335267,15,517,995,2,0,0,0,2
379,379,13,0,2,2,13,0,47,47,12,14,10,5561,14,90005561,90000517,90000527,0,2,4,0,0,0,14,0,1030,0,517,0,446,348,0,0,0,0,0,1,73,0,2017,1,9,2,335268,11,527,641,2,0,1,2,0
380,380,4,3,2,3,19,0,147,147,25,13,6,5552,14,90005552,90000525,90000524,0,1,1,1,1,4,9,0,1115,3,525,0,651,541,0,0,0,0,0,0,73,4,2017,1,21,6,333534,19,524,877,0,0,1,1,3
381,381,5,0,3,0,9,0,40,40,12,5,12,5552,15,90005552,90000524,90000525,0,4,2,0,0,1,14,0,1115,5,524,0,330,214,0,0,0,0,0,0,73,1,2017,1,6,2,333535,15,525,534,3,0,1,3,1
382,382,6,0,1,4,20,0,69,69,21,11,7,5546,14,90005546,90000509,90000512,0,2,5,0,0,0,23,0,1115,3,509,0,395,290,0,0,0,0,0,0,73,0,2017,1,7,4,333572,18,512,632,1,0,1,2,0
383,383,7,1,11,9,22,4,140,140,18,7,10,5546,14,90005546,90000512,90000509,1,0,4,0,1,2,10,0,1115,2,512,0,717,609,0,0,0,0,0,0,73,2,2017,1,24,7,333573,21,509,943,1,0,0,0,2
384,384,2,2,0,4,16,4,148,148,25,15,10,5545,14,90005545,90000523,90000508,1,0,5,0,1,3,18,0,1115,2,523,0,643,544,0,0,0,0,0,0,73,3,2017,1,12,6,333202,13,508,848,0,0,0,0,3
385,385,3,0,4,4,33,0,66,66,14,9,15,5545,14,90005545,90000508,90000523,0,3,4,0,0,0,12,0,1115,1,508,0,508,417,0,0,0,0,0,0,73,0,2017,1,15,5,333203,13,523,730,2,0,1,3,0
386,386,4,1,0,3,10,0,67,67,18,13,11,5547,13,90005547,90000511,90000521,0,4,3,0,0,2,12,0,1115,2,511,0,362,272,0,0,0,0,0,0,73,2,2017,1,5,2,333240,14,521,537,2,0,1,3,2
387,387,5,2,3,9,16,0,114,114,13,10,13,5547,14,90005547,90000521,90000511,0,2,0,0,1,4,11,0,1115,2,521,0,533,451,0,0,0,0,0,0,73,4,2017,1,20,7,333241,10,511,729,3,0,1,2,3
388,388,6,1,3,2,14,0,74,74,17,10,15,5548,14,90005548,90000517,90000973,0,2,11,0,0,1,15,0,1115,0,517,0,374,271,0,0,0,0,0,0,73,1,2017,1,10,2,333278,6,973,605,1,0,1,2,1
389,389,7,2,9,13,57,0,154,154,22,14,10,5548,14,90005548,90000973,90000517,0,1,1,1,1,2,9,0,1115,5,973,0,687,599,0,0,0,0,0,0,73,2,2017,1,36,13,333279,7,517,936,1,0,1,1,2
390,390,8,0,11,9,32,0,79,79,16,11,9,5549,14,90005549,90000514,90000527,0,1,4,1,0,0,9,0,1115,2,514,0,542,414,0,0,0,0,0,0,73,0,2017,1,27,5,333316,9,527,768,3,0,1,1,0
391,391,9,1,2,7,29,5,115,115,8,9,13,5549,14,90005549,90000527,90000514,1,0,5,0,1,1,14,0,1115,3,527,0,350,231,0,0,0,0,0,0,73,1,2017,1,13,4,333317,16,514,586,5,0,0,0,1
392,392,10,1,4,2,12,0,62,62,20,10,10,5550,14,90005550,90000857,90000522,0,4,2,0,0,1,15,0,1115,3,857,0,471,353,1,0,0,0,0,0,73,1,2017,1,12,3,333354,12,522,705,1,0,1,3,1
393,393,11,2,2,6,24,0,139,139,19,10,11,5550,14,90005550,90000522,90000857,0,1,2,1,1,4,14,0,1115,3,522,0,387,262,0,1,1,0,0,0,73,4,2017,1,18,6,333355,19,857,583,1,0,1,1,3
394,394,12,2,1,3,12,0,90,90,12,13,19,5551,14,90005551,90000520,90000526,0,1,0,1,1,2,20,0,1115,1,520,0,313,197,0,0,0,0,0,0,73,2,2017,1,7,3,333392,21,526,545,3,0,1,1,2
395,395,13,1,3,9,42,0,92,92,17,19,14,5551,14,90005551,90000526,90000520,0,2,1,0,0,1,10,0,1113,1,526,0,644,535,0,0,0,0,0,0,73,1,2017,1,11,1,333393,20,520,901,2,1,1,2,1
396,396,14,0,3,6,20,0,56,56,20,13,13,5544,13,90005544,90000515,90000516,0,1,0,1,0,0,15,0,1115,2,515,0,648,519,0,0,0,0,0,0,73,0,2017,1,10,2,333430,18,516,890,1,0,1,1,0
397,397,15,1,1,4,10,3,90,90,17,13,13,5544,13,90005544,90000516,90000515,1,0,2,0,1,1,21,0,1115,2,516,0,492,344,0,0,0,0,0,0,73,1,2017,1,5,1,333431,18,515,734,2,0,0,0,1
398,398,2,1,6,5,30,0,104,104,16,12,14,5553,14,90005553,90000972,90000513,0,2,2,0,0,1,16,0,1115,0,972,0,591,479,0,0,0,0,0,0,73,2,2017,1,22,7,332215,22,513,831,2,0,1,2,1
399,399,3,1,4,5,19,0,102,102,18,13,11,5553,13,90005553,90000513,90000972,0,2,6,0,0,2,19,0,1115,4,513,1,456,325,0,0,0,0,0,0,73,2,2017,1,14,4,332216,16,972,690,2,0,1,2,2
400,400,2,2,5,11,22,0,122,122,8,7,18,5541,14,90005541,90000520,90000524,0,1,1,1,1,4,5,0,1115,0,520,0,701,587,0,1,0,1,0,0,73,4,2017,1,19,5,332137,27,524,929,4,0,1,1,3
401,401,3,1,4,2,21,0,76,76,18,16,7,5541,14,90005541,90000524,90000520,0,4,1,0,0,1,12,0,1077,2,524,0,359,249,1,0,0,0,0,1,73,1,2017,1,10,2,332138,22,520,597,1,0,1,3,1
402,402,2,1,2,2,11,0,62,62,21,10,6,5534,14,90005534,90000515,90000521,0,4,2,0,0,1,23,0,1115,2,515,1,396,288,0,0,0,0,0,0,73,1,2017,1,6,2,331934,14,521,648,1,0,1,3,1
403,403,3,1,10,9,14,0,112,112,20,6,10,5534,14,90005534,90000521,90000515,0,1,1,1,1,3,7,0,1115,0,521,0,704,580,0,0,0,0,0,0,73,4,2017,1,22,6,331935,20,515,936,0,0,1,1,3
404,404,6,1,1,3,12,0,70,70,13,20,19,5542,13,90005542,90000525,90000512,0,1,2,1,0,1,14,0,1115,1,525,0,329,196,1,1,0,1,0,0,73,1,2017,1,11,4,331593,19,512,566,4,0,1,1,1
405,405,7,0,2,7,31,0,74,74,16,18,20,5542,14,90005542,90000512,90000525,0,1,3,1,0,1,10,0,1115,0,512,0,400,264,1,1,1,0,1,0,73,1,2017,1,10,3,331594,9,525,634,2,0,1,1,1
406,406,8,0,1,6,24,0,74,74,22,13,7,5536,13,90005536,90000509,90000526,0,1,11,1,0,0,24,0,1115,4,509,0,277,192,0,0,0,0,0,0,73,0,2017,1,3,1,331631,11,526,495,1,0,1,1,0
407,407,9,1,7,6,20,4,116,116,12,6,13,5536,14,90005536,90000526,90000509,1,0,1,0,1,1,14,0,1115,1,526,0,916,823,0,0,0,0,0,0,73,1,2017,1,29,12,331632,12,509,1114,3,0,0,0,1
408,408,10,0,4,5,13,0,41,41,19,14,15,5537,14,90005537,90000511,90000508,0,3,2,0,0,0,11,0,1115,1,511,0,666,573,1,0,0,0,0,0,73,0,2017,1,9,3,331669,10,508,836,1,0,1,3,0
409,409,11,1,3,5,14,4,134,134,20,15,14,5537,12,90005537,90000508,90000511,1,0,3,0,1,3,28,0,1115,1,508,0,534,450,0,1,1,0,0,0,73,3,2017,1,15,4,331670,10,511,740,1,0,0,0,3
410,410,12,1,0,4,20,4,115,115,25,14,9,5539,14,90005539,90000514,90000513,1,0,2,0,1,2,13,0,1115,3,514,0,618,458,0,0,0,0,0,0,73,2,2017,1,9,3,331707,12,513,838,0,0,0,0,2
411,411,13,0,2,3,22,0,44,44,12,9,15,5539,14,90005539,90000513,90000514,0,2,1,0,0,0,18,0,1115,3,513,0,442,299,0,0,0,0,0,0,73,0,2017,1,7,2,331708,14,514,645,3,0,1,2,0
412,412,14,0,2,3,16,0,52,52,9,18,20,5540,13,90005540,90000857,90000973,0,1,3,1,0,0,28,0,1115,4,857,0,446,309,0,0,0,0,0,0,73,0,2017,1,9,2,331745,10,973,670,5,0,1,1,0
413,413,15,1,1,7,21,4,90,90,9,20,19,5540,14,90005540,90000973,90000857,1,0,2,0,1,1,16,0,1115,3,973,0,361,215,0,0,0,0,0,0,73,1,2017,1,6,4,331746,6,857,559,6,0,0,0,1
414,414,16,3,3,4,16,0,142,142,20,10,13,5535,13,90005535,90000523,90000527,0,1,6,1,1,4,13,0,1115,1,523,0,459,358,0,0,0,0,0,0,73,4,2017,1,15,7,331782,13,527,680,0,0,1,1,3
415,415,17,1,1,10,29,0,92,92,22,13,12,5535,14,90005535,90000527,90000523,0,4,3,0,0,1,13,0,1115,2,527,0,580,481,0,0,0,0,0,0,73,1,2017,1,15,7,331783,16,523,795,0,0,1,3,1
